Time,flux_normalized
1704.4521690591735,0.99405783
1704.4535579502642,0.9921142
1704.4549468415873,0.99237865
1704.4563357326776,0.9921808
1704.4577246237693,0.9910648
1704.4591135150938,0.99197036
1704.460502406184,0.99253654
1704.4618912975072,0.9898196
1704.463280188598,0.99129295
1704.4646690799211,0.9913185
1704.4660579710123,0.9909296
1704.4674468623366,0.9906542
1704.4688357534276,0.99099326
1704.4702246445179,0.991746
1704.471613535841,0.9907407
1704.4730024269327,0.9933304
1704.4743913182572,0.9921411
1704.4757802093475,0.99041325
1704.4771691006704,0.9905723
1704.4785579917614,0.99070936
1704.4799468830845,0.9905496
1704.4813357741752,0.9906641
1704.482724665267,0.99049824
1704.484113556591,0.9887371
1704.485502447681,0.9913738
1704.486891339004,0.99115473
1704.4882802300951,0.98959464
1704.4896691214196,0.9899005
1704.4910580125104,0.98760873
1704.4924469036007,0.9904296
1704.4938357949247,0.98941386
1704.4952246860148,0.9920463
1704.4966135773377,0.9889427
1704.4980024684294,0.98658544
1704.499391359521,0.9887064
1704.5007802508442,0.98991084
1704.5021691419345,0.98929834
1704.5035580332583,0.98979264
1704.5049469243497,0.9893996
1704.506335815441,0.9879086
1704.507724706764,0.989611
1704.5091135978548,0.99064946
1704.510502489178,0.9853815
1704.5118913802683,0.9899113
1704.51328027136,0.9895878
1704.5146691626844,0.99018115
1704.5160580537747,0.9901615
1704.5174469450978,0.9878509
1704.5188358361886,0.9877239
1704.5202247272798,0.991129
1704.5216136186034,0.99038297
1704.5230025096942,0.9894499
1704.5243914010182,0.9888764
1704.5257802921085,0.9905228
1704.5271691831988,0.9894183
1704.5285580745224,0.98916703
1704.529946965614,0.9873288
1704.531335856705,0.988583
1704.532724748028,0.9876988
1704.5341136391191,0.989923
1704.5355025304427,0.9887892
1704.536891421534,0.98726344
1704.5382803126247,0.9902132
1704.5396692039485,0.98866826
1704.5410580950386,0.9917083
1704.5424469861289,0.99119693
1704.543835877453,0.99096656
1704.5452247685446,0.98745316
1704.5466136596353,0.99267143
1704.5480025509585,0.98987806
1704.5493914420495,0.9897583
1704.5507803333724,0.99131775
1704.5521692244627,0.98965865
1704.5535581155543,0.9907618
1704.5549470068788,0.9909466
1704.5563358979691,0.9898789
1704.5577247890594,0.99151164
1704.559113680383,0.9895838
1704.5605025714747,0.99143887
1704.5618914625659,0.99258715
1704.563280353889,0.9907808
1704.5646692449798,0.99060744
1704.56605813607,0.9889124
1704.5674470273932,0.9908732
1704.5688359184849,0.9919213
1704.5702248095765,0.99324656
1704.5716137008997,0.9909679
1704.57300259199,0.98982376
1704.5743914830807,0.9898785
1704.5757803744045,0.9884327
1704.5771692654955,0.9906507
1704.5785581565863,0.9915043
1704.5799470479103,0.99017
1704.5813359390006,0.9913509
1704.582724830091,0.9918365
1704.5841137214145,0.9905336
1704.5855026125062,0.9891121
1704.586891503597,0.9913496
1704.5882803946872,0.9916698
1704.5896692860113,0.9910321
1704.591058177102,0.9895996
1704.5924470681932,0.98872733
1704.5938359595168,0.9927705
1704.5952248506078,0.9899158
1704.5966137416979,0.99231035
1704.598002633021,0.9903272
1704.5993915241122,0.9916924
1704.6007804152039,0.9909182
1704.6021693062946,0.9903113
1704.6035581976178,0.9891424
1704.6049470887085,0.9886987
1704.6063359797997,0.990732
1704.6077248711229,0.99304074
1704.6091137622136,0.9907656
1704.6105026533053,0.9894255
1704.6118915443956,0.99352115
1704.6132804357187,0.99775
1704.6146693268095,1.0000799
1704.6160582179007,1.0025303
1704.6243915649113,1.0027009
1704.625780456003,1.0032382
1704.6271693470933,1.0034955
1704.6327249116891,1.0035162
1704.6341138030127,1.0024664
1704.635502694104,1.002097
1704.6382804765178,1.0022823
1704.6396693676081,1.0029826
1704.6410582586998,1.0017102
1704.6424471497905,0.99986476
1704.6438360411137,0.9992565
1704.6452249322049,0.99787277
1704.6466138232956,0.9983743
1704.648002714386,0.9971235
1704.6493916054767,1.0012661
1704.6507804968012,0.9987576
1704.6521693878924,0.99897945
1704.6535582789827,0.9997868
1704.654947170073,0.9982195
1704.6563360613975,0.99556655
1704.6577249524883,0.99618864
1704.6591138435786,0.99776864
1704.6605027346693,0.9978091
1704.6618916259933,0.9985561
1704.6632805170836,0.99428093
1704.6646694081744,0.9958692
1704.666058299266,0.99332106
1704.667447190357,0.99403775
1704.66883608168,0.9910592
1704.6702249727703,0.9951559
1704.6716138638615,0.9929295
1704.6730027549522,0.9923987
1704.6743916462763,0.99500364
1704.675780537367,0.9964707
1704.6771694284578,0.99321896
1704.678558319548,0.9934115
1704.6799472106384,0.99321216
1704.6813361019629,0.9933525
1704.6827249930545,0.9926334
1704.6841138841448,0.99261594
1704.6855027752351,0.9951321
1704.686891666326,0.99526227
1704.68828055765,0.9934203
1704.6896694487407,0.9928319
1704.691058339832,0.99236166
1704.6924472309227,0.9913466
1704.693836122013,0.9932282
1704.695225013336,0.9938257
1704.6966139044277,0.9922208
1704.6980027955194,0.9942963
1704.6993916866097,0.9921774
1704.7007805777,0.99370706
1704.7021694687908,0.9932116
1704.703558360114,0.99246985
1704.7049472512047,0.9936731
1704.7063361422963,0.99247557
1704.7077250333875,0.9956247
1704.7091139244778,0.9932388
1704.710502815801,0.9935681
1704.7118917068924,0.9908689
1704.7132805979838,0.99480605
1704.7146694890741,0.9929178
1704.7160583801644,0.99234754
1704.7174472712557,0.9911278
1704.7188361625788,0.995983
1704.7202250536695,0.9913857
1704.7216139447612,0.9920229
1704.723002835852,0.99079233
1704.7243917269423,0.99250937
1704.7257806180326,0.99214524
1704.7271695091238,0.99361223
1704.7285584004483,0.9905678
1704.729947291539,0.99354035
1704.7313361826293,0.9920268
1704.73272507372,0.99343044
1704.7341139648104,0.9917497
1704.7355028559007,0.9911699
1704.7368917472252,0.9908137
1704.7382806383168,0.9895175
1704.7396695294071,0.9910124
1704.7410584204974,0.9931815
1704.7424473115882,0.9945649
1704.7438362026799,0.99063754
1704.745225093771,0.99145436
1704.7466139848614,0.99213475
1704.748002876185,0.9924529
1704.7493917672753,0.9934299
1704.7507806583656,0.9915489
1704.7521695494572,0.9911664
1704.7535584405489,0.9912378
1704.7549473316392,0.99466467
1704.7563362227295,0.992454
1704.7577251138202,0.9947052
1704.7591140051438,0.9917119
1704.760502896235,0.9934156
1704.7618917873258,0.9937211
1704.763280678417,0.99284565
1704.7646695695073,0.99331456
1704.7660584605974,0.99269426
1704.7674473516884,0.99329716
1704.76883624278,0.9925797
1704.7702251341036,0.9933455
1704.771614025194,0.99355465
1704.7730029162851,0.99379045
1704.7743918073759,0.9954735
1704.7757806984669,0.9946602
1704.7771695895578,0.99291086
1704.7785584806486,0.99426734
1704.779947371739,0.9964638
1704.7813362628292,0.99239385
1704.7827251539204,0.99511427
1704.784114045245,0.9942687
1704.7855029363357,0.9955531
1704.786891827426,0.9960784
1704.7882807185167,0.9943893
1704.789669609608,0.9960673
1704.7910585006982,0.99252343
1704.792447391789,0.9956881
1704.7938362828806,0.99474525
1704.795225173971,0.9951614
1704.7966140650612,0.99515975
1704.798002956152,0.9939166
1704.7993918472432,0.9956027
1704.8007807385668,0.99552023
1704.8021696296578,0.99381965
1704.8035585207488,0.9958149
1704.8049474118395,0.994926
1704.8063363029298,0.99712455
1704.807725194021,0.9951215
1704.8091140851127,0.99341804
1704.810502976203,0.99505055
1704.811891867293,0.99586314
1704.813280758384,0.9959066
1704.8146696494748,0.9978944
1704.816058540566,0.99516875
1704.8174474316568,0.99531204
1704.818836322748,0.9957765
1704.8202252138387,0.99508655
1704.821614104929,0.9993322
1704.8230029962522,0.9976221
1704.8243918873438,0.9954009
